心身,しんしん
年金,ねんきん
真実,しんじつ
天井,てんじょう
前進,ぜんしん
国連,こくれん
辺り,あたり
勢力,せいりょく
公表,こうひょう
反発,はんぱつ
,さ
集まり,あつまり
冷房,れいぼう
基づく,もとづく
昼休み,ひるやすみ
北西,ほくせい
行列,ぎょうれつ
標準,ひょうじゅん
,うるさい
以降,いこう
学長,がくちょう
冒険,ぼうけん
残業,ざんぎょう
確定,かくてい
濃い,こい
限定,げんてい
穏やか,おだやか
例,れい
南東,なんとう
意義,いぎ
星,ほし
駐車,ちゅうしゃ
風,かぜ
集合,しゅうごう
固定,こてい
予習,よしゅう
天下,てんか
上京,じょうきょう
司会,しかい
辺,へん
加入,かにゅう
所有,しょゆう
丈夫,じょうぶ
友情,ゆうじょう
区域,くいき
法則,ほうそく
,ある
任務,にんむ
焦点,しょうてん
見通し,みとおし
福祉,ふくし
題,だい
梅,うめ
縮小,しゅくしょう
,フォーク
草,くさ
,なくす
確率,かくりつ
,さんがつ
収集,しゅうしゅう
入手,にゅうしゅ
徹底,てってい
外科,げか
親戚,しんせき
政権,せいけん
要請,ようせい
教え,おしえ
横断,おうだん
集会,しゅうかい
専門,せんもん
僕,ぼく
泉,いずみ
文,ぶん
引く,ひく
神,かみ
応用,おうよう
伝説,でんせつ
統計,とうけい
積む,つむ
開会,かいかい
日光,にっこう
実用,じつよう
恐れ,おそれ
情熱,じょうねつ
地区,ちく
署名,しょめい
,あの
夫妻,ふさい
前日,ぜんじつ
応じる,おうじる
筆,ふで
削除,さくじょ
先に,さきに
失業,しつぎょう
満たす,みたす
飛ばす,とばす
寿命,じゅみょう
国道,こくどう
日々,ひび
災害,さいがい
休業,きゅうぎょう
,やがて
純粋,じゅんすい
学期,がっき
角,かど
重量,じゅうりょう
火災,かさい
割る,わる
動向,どうこう
市内,しない
前回,ぜんかい
先,さき
分解,ぶんかい
芝居,しばい
領域,りょういき
刀,かたな
,きっと
先端,せんたん
布団,ふとん
湾,わん
真っ赤,まっか
,プラス
知り合い,しりあい
質,しつ
鳴る,なる
粉,こな
,システム
,アルコール
誤り,あやまり
,たる
臨時,りんじ
,テキスト
,ダンス
預ける,あずける
我慢,がまん
世,よ
制定,せいてい
矛盾,むじゅん
建つ,たつ
活発,かっぱつ
,いじめる
暮らす,くらす
素直,すなお
一昨年,おととし
燃料,ねんりょう
概念,がいねん
,まあまあ
医師,いし
港,みなと
発車,はっしゃ
酢,す
地獄,じごく
,と
万一,まんいち
大きさ,おおきさ
写す,うつす
統合,とうごう
試み,こころみ
女王,じょおう
寺,てら
子孫,しそん
商人,しょうにん
倉庫,そうこ
争い,あらそい
毎晩,まいばん
用,よう
延期,えんき
人数,にんずう
暇,ひま
教員,きょういん
機構,きこう
当初,とうしょ
多様,たよう
強盗,ごうとう
松,まつ
上がり,あがり
結成,けっせい
地帯,ちたい
思考,しこう
戦後,せんご
渋滞,じゅうたい
水中,すいちゅう
貨物,かもつ
実に,じつに
管,かん
参る,まいる
嫁,よめ
肯定,こうてい
鍵,かぎ
配置,はいち
拒否,きょひ
婚約,こんやく
交際,こうさい
高価,こうか
日付,ひづけ
新鮮,しんせん
役目,やくめ
異なる,ことなる
土木,どぼく
定年,ていねん
出品,しゅっぴん
品質,ひんしつ
仲間,なかま
,レベル
昭和,しょうわ
理科,りか
幹部,かんぶ
太る,ふとる
降る,ふる
頂上,ちょうじょう
続く,つづく
,サイン
腰,こし
王子,おうじ
旗,はた
知的,ちてき
指揮,しき
条約,じょうやく
生存,せいぞん
,ごめんなさい
顔,かお
硬い,かたい
,やっと
,モデル
隅,すみ
連合,れんごう
定義,ていぎ
上着,うわぎ
美術,びじゅつ
大正,たいしょう
得る,える
高級,こうきゅう
田舎,いなか
,よく
回,かい
膝,ひざ
道徳,どうとく
多数,たすう
収める,おさめる
大型,おおがた
生る,なる
役者,やくしゃ
椅子,いす
光景,こうけい
不利,ふり
優先,ゆうせん
涼しい,すずしい
男女,だんじょ
本体,ほんたい
写る,うつる
粒,つぶ
保健,ほけん
成分,せいぶん
売店,ばいてん
手入れ,ていれ
赤,あか
明治,めいじ
大工,だいく
向き,むき
睡眠,すいみん
及ぶ,およぶ
朝日,あさひ
本国,ほんごく
非難,ひなん
圧力,あつりょく
手前,てまえ
進む,すすむ
要する,ようする
蹴る,ける
平野,へいや
お菓子,おかし
差,さ
発想,はっそう
曇り,くもり
境界,きょうかい
決勝,けっしょう
独自,どくじ
携帯,けいたい
職場,しょくば
小鳥,ことり
家屋,かおく
配る,くばる
広まる,ひろまる
組,くみ
名物,めいぶつ
水曜,すいよう
経る,へる
参照,さんしょう
課程,かてい
短期,たんき
月末,げつまつ
測る,はかる
伺う,うかがう
全然,ぜんぜん
,それで
主題,しゅだい
嵐,あらし
見直す,みなおす
論理,ろんり
改良,かいりょう
批評,ひひょう
週末,しゅうまつ
本文,ほんぶん
祝日,しゅくじつ
当選,とうせん
引っ張る,ひっぱる
工作,こうさく
特集,とくしゅう
,あれ
火曜,かよう
東京,とうきょう
奇妙,きみょう
比率,ひりつ
機関,きかん
応募,おうぼ
毛,け
,かもしれない
実態,じったい
会見,かいけん
根拠,こんきょ
眠い,ねむい
制服,せいふく
苦痛,くつう
裸,はだか
目標,もくひょう
昨夜,ゆうべ
表紙,ひょうし
記入,きにゅう
典型,てんけい
支援,しえん
業績,ぎょうせき
部門,ぶもん
飼う,かう
事前,じぜん
際,さい
貢献,こうけん
分離,ぶんり
不自由,ふじゆう
髪の毛,かみのけ
店,みせ
熱帯,ねったい
半島,はんとう
襲う,おそう
鬼,おに
死者,ししゃ
娯楽,ごらく
十日,とおか
掲載,けいさい
,サービス
育児,いくじ
大使館,たいしかん
目指す,めざす
自治,じち
不可,ふか
贈り物,おくりもの
,まさに
出来事,できごと
停車,ていしゃ
救助,きゅうじょ
,ぶつける
金銭,きんせん
関西,かんさい
全般,ぜんぱん
再会,さいかい
知恵,ちえ
永久,えいきゅう
,にもかかわらず
広さ,ひろさ
悪魔,あくま
性別,せいべつ
,ねずみ
済む,すむ
九月,くがつ
審議,しんぎ
騒ぐ,さわぐ
年下,としした
強制,きょうせい
回収,かいしゅう
将棋,しょうぎ
感じる,かんじる
空き,あき
双子,ふたご
食,しょく
職人,しょくにん
段階,だんかい
乗車,じょうしゃ
改めて,あらためて
運送,うんそう
宝石,ほうせき
作,さく
,ただし
判定,はんてい
該当,がいとう
系統,けいとう
容器,ようき
対話,たいわ
妊娠,にんしん
体系,たいけい
語,ご
巣,す
儀式,ぎしき
竜,りゅう
,どの
豪華,ごうか
大抵,たいてい
象徴,しょうちょう
内側,うちがわ
,ちょうど
言い方,いいかた
力強い,ちからづよい
推定,すいてい
温暖,おんだん
接近,せっきん
軍事,ぐんじ
兵士,へいし
入り,いり
宣言,せんげん
経つ,たつ
休暇,きゅうか
経費,けいひ
照明,しょうめい
都内,とない
基盤,きばん
,ない
運賃,うんちん
幸い,さいわい
権限,けんげん
命,いのち
専用,せんよう
何しろ,なにしろ
相撲,すもう
促進,そくしん
,たま
夕刊,ゆうかん
住居,すまい
,ええっと
栽培,さいばい
枠,わく
,およそ
大げさ,おおげさ
一行,いちぎょう
技師,ぎし
意欲,いよく
券,けん
若干,じゃっかん
編む,あむ
支払い,しはらい
素材,そざい
業務,ぎょうむ
具体的,ぐたいてき
別々,べつべつ
開ける,あける
,かける
翌年,よくねん
国名,こくめい
穴,あな
妻,つま
石炭,せきたん
汽車,きしゃ
損,そん
行,ぎょう
通訳,つうやく
,まず
毒,どく
,はし
,たとえ
霧,きり
飯,めし
派手,はで
補助,ほじょ
岸,きし
芽,め
相変わらず,あいかわらず
真理,しんり
深夜,しんや
展示,てんじ
当たり前,あたりまえ
今晩,こんばん
申し上げる,もうしあげる
消化,しょうか
宝,たから
続き,つづき
目安,めやす
無限,むげん
市役所,しやくしょ
大雨,おおあめ
論争,ろんそう
暖房,だんぼう
取引,とりひき
重力,じゅうりょく
妙,みょう
紅葉,こうよう
一流,いちりゅう
誇り,ほこり
,ビデオ
十月,じゅうがつ
思い出す,おもいだす
汗,あせ
人格,じんかく
逆,ぎゃく
果たして,はたして
明かり,あかり
戦う,たたかう
塊,かたまり
初期,しょき
役,やく
折る,おる
骨,ほね
何より,なにより
奥様,おくさま
糸,いと
匂い,におい
体,からだ
発,はつ
,いる
真剣,しんけん
両手,りょうて
至る,いたる
防衛,ぼうえい
,くらい
筒,つつ
意向,いこう
今すぐ,いますぐ
巡る,めぐる
見つめる,みつめる
釣る,つる
人材,じんざい
撃つ,うつ
生地,きじ
雌,めす
波,なみ
,めちゃくちゃ
空,から
名字,みょうじ
耐える,たえる
真っ白,まっしろ
電波,でんぱ
様々,さまざま
遅れ,おくれ
所,ところ
,ずいぶん
産む,うむ
成り立つ,なりたつ
引き出し,ひきだし
戸,と
締め切り,しめきり
,やめる
六月,ろくがつ
羽根,はね
,おかず
瓶,びん
車両,しゃりょう
,バラ
缶詰,かんづめ
,しょうゆ
足元,あしもと
,もともと
止まる,とまる
四月,しがつ
受付,うけつけ
,はがき
,それでは
,あー
無駄遣い,むだづかい
小川,おがわ
一ヶ月,いっかげつ
,できる
,ペン
危ない,あぶない
,テーブル
,タクシー
,コピー
,レコード
親しい,したしい
治る,なおる
,コート
,グループ
人民,じんみん
,パート
,ホーム
人事,じんじ
改札,かいさつ
,うち
筋,すじ
牧場,ぼくじょう
差す,さす
,あふれる
緊急,きんきゅう
重点,じゅうてん
交代,こうたい
,ベル
漁業,ぎょぎょう
門,かど
,データ
裏切る,うらぎる
在学,ざいがく
学力,がくりょく
,ようこそ
報酬,ほうしゅう
,カレンダー
記号,きごう
,だけど
昨年,さくねん
白書,はくしょ
,デザイン
倒産,とうさん
構想,こうそう
尊重,そんちょう
正義,せいぎ
守備,しゅび
細胞,さいぼう
全て,すべて
好み,このみ
農村,のうそん
三角,さんかく
解除,かいじょ
大臣,だいじん
内科,ないか
講堂,こうどう
用事,ようじ
大量,たいりょう
宿泊,しゅくはく
大木,たいぼく
名所,めいしょ
,メモ
挨拶,あいさつ
俳句,はいく
敷地,しきち
分布,ぶんぷ
,メーカー
,まるで
変動,へんどう
両側,りょうがわ
骨折,こっせつ
会合,かいごう
産地,さんち
,いちいち
詰まる,つまる
,ミス
拡張,かくちょう
入国,にゅうこく
,も
文献,ぶんけん
名作,めいさく
食物,しょくもつ
会館,かいかん
十一,じゅういち
極端,きょくたん
県庁,けんちょう
,バランス
相続,そうぞく
進化,しんか
予測,よそく
接触,せっしょく
一員,いちいん
お宅,おたく
感染,かんせん
味わう,あじわう
特有,とくゆう
,すっかり
校舎,こうしゃ
決心,けっしん
,パターン
支給,しきゅう
見物,けんぶつ
公正,こうせい
特許,とっきょ
調理,ちょうり
外見,がいけん
法人,ほうじん
足す,たす
不良,ふりょう
雇う,やとう
次回,じかい
生前,せいぜん
友好,ゆうこう
比例,ひれい
体調,たいちょう
,や
類似,るいじ
後方,こうほう
今に,いまに
黙る,だまる
紫,むらさき
灰色,はいいろ
人名,じんめい
枯れる,かれる
列島,れっとう
高層,こうそう
強める,つよめる
大金,たいきん
教養,きょうよう
到達,とうたつ
扉,とびら
施行,しこう
傘,かさ
述べる,のべる
,ママ
少数,しょうすう
下旬,げじゅん
翌日,よくじつ
,ステレオ
店,てん
保つ,たもつ
,パーセント
芸能,げいのう
見送り,みおくり
,そこ
要る,いる
疲れ,つかれ
抗議,こうぎ
,クラブ
内閣,ないかく
主任,しゅにん
体操,たいそう
著書,ちょしょ
果たす,はたす
級,きゅう
話し合い,はなしあい
水平,すいへい
朝食,ちょうしょく
液体,えきたい
外来,がいらい
支える,ささえる
対処,たいしょ
捕まえる,つかまえる
立体,りったい
不便,ふべん
通路,つうろ
下水,げすい
階級,かいきゅう
封筒,ふうとう
国有,こくゆう
苦情,くじょう
洪水,こうずい
衣装,いしょう
役に立つ,やくにたつ
会談,かいだん
薬品,やくひん
彫刻,ちょうこく
,もうすぐ
避難,ひなん
配慮,はいりょ
微妙,びみょう
天然水,てんねんすい
三年生,さんねんせい
裁判官,さいばんかん
娘さん,むすめさん
明らかにする,あきらかにする
明らかになる,あきらかになる
,しかない
,このぐらい
,プロジェクト
発揮,はっき
中旬,ちゅうじゅん
何度,なんど
早朝,そうちょう
掲げる,かかげる
強引,ごういん
同,どう
幸運,こううん
混雑,こんざつ
監視,かんし
騒音,そうおん
,ことがある
女房,にょうぼう
深める,ふかめる
曲,きょく
解答,かいとう
工夫,くふう
十四,じゅうよん
群れ,むれ
次々,つぎつぎ
相違,そうい
直線,ちょくせん
実習,じっしゅう
握手,あくしゅ
血管,けっかん
無人,むじん
神話,しんわ
生える,はえる
,マッチ
近畿,きんき
無線,むせん
,ポスター
車庫,しゃこ
交付,こうふ
海上,かいじょう
参議院,さんぎいん
審判,しんぱん
全く,まったく
豚肉,ぶたにく
南極,なんきょく
水田,すいでん
武士,ぶし
公害,こうがい
食卓,しょくたく
,プラン
海峡,かいきょう
細かい,こまかい
,おしゃれ
逃げる,にげる
小学,しょうがく
地形,ちけい
浅い,あさい
未定,みてい
底,そこ
限度,げんど
衝撃,しょうげき
印刷物,いんさつぶつ
古典,こてん
祈り,いのり
技,わざ
衛生,えいせい
総会,そうかい
不況,ふきょう
,ば
,ボタン
,そちら
軸,じく
繊維,せんい
知能,ちのう
暮れ,くれ
最悪,さいあく
手元,てもと
上空,じょうくう
身近,みぢか
同士,どうし
外側,そとがわ
本店,ほんてん
お店,おみせ
,エアコン
兵器,へいき
決断,けつだん
方式,ほうしき
青少年,せいしょうねん
構う,かまう
,ううん
順位,じゅんい
破産,はさん
,これこそ
結合,けつごう
地味,じみ
訪れる,おとずれる
伸ばす,のばす
,ことにする
領土,りょうど
主演,しゅえん
点数,てんすう
年末,ねんまつ
畳,たたみ
,まま
手足,てあし
見本,みほん
通貨,つうか
吹く,ふく
秩序,ちつじょ
折,おり
天体,てんたい
紳士,しんし
お正月,おしょうがつ
柔軟,じゅうなん
刑,けい
煮る,にる
実感,じっかん
訴訟,そしょう
世帯,せたい
好調,こうちょう
全集,ぜんしゅう
命じる,めいじる
袋,ふくろ
何も,なにも
,ほぼ
割引券,わりびきけん
漬ける,つける
騒ぎ,さわぎ
書籍,しょせき
寮,りょう
水素,すいそ
正解,せいかい
直通,ちょくつう
原作,げんさく
,そもそも
真相,しんそう
合成,ごうせい
手帳,てちょう
理事,りじ
対抗,たいこう
円高,えんだか
効力,こうりょく
,キロ
実践,じっせん
進める,すすめる
,ベスト
調節,ちょうせつ
画像,がぞう
国産,こくさん
持ち上げる,もちあげる
同居,どうきょ
研究所,けんきゅうしょ
行使,こうし
注ぐ,そそぐ
狙い,ねらい
賞金,しょうきん
出力,しゅつりょく
転勤,てんきん
今まで,いままで
保守,ほしゅ
雨天,うてん
見込み,みこみ
方々,かたがた
衣服,いふく
,って
主人,しゅじん
先祖,せんぞ
,バッグ
本書,ほんしょ
旅客,りょかく
物資,ぶっし
寺院,じいん
追放,ついほう
本屋,ほんや
薬局,やっきょく
原稿,げんこう
航空券,こうくうけん
,びっくり
動力,どうりょく
生涯,しょうがい
,どなた
動員,どういん
効く,きく
仕様,しよう
,ペット
経歴,けいれき
左側,ひだりがわ
,リズム
後期,こうき
御,ご
迎える,むかえる
虎,とら
看護,かんご
孤独,こどく
,よろしく
学歴,がくれき
資本主義,しほんしゅぎ
,ショック
地面,じめん
天才,てんさい
十九,じゅうきゅう
気圧,きあつ
親しむ,したしむ
節約,せつやく
天気予報,てんきよほう
間接,かんせつ
右側,みぎがわ
動機,どうき
両者,りょうしゃ
,ね
中日,ちゅうにち
家内,かない
商社,しょうしゃ
侵入,しんにゅう
権威,けんい
,いたずら
弱点,じゃくてん
行い,おこない
泊まる,とまる
悪口,わるくち
噴火,ふんか
他方,たほう
用紙,ようし
通り,どおり
役人,やくにん
泥,どろ
調和,ちょうわ
株,かぶ
創立,そうりつ
感心,かんしん
沖,おき
弟子,でし
起源,きげん
更新,こうしん
気象,きしょう
満ちる,みちる
野外,やがい
組長,くみちょう
,それとも
刻む,きざむ
素人,しろうと
自ら,みずから
鑑賞,かんしょう
自立,じりつ
過ぎる,すぎる
踏切,ふみきり
間隔,かんかく
害,がい
大地,だいち
不在,ふざい
正面,しょうめん
研修,けんしゅう
筋肉,きんにく
調べ,しらべ
欄,らん
唇,くちびる
確信,かくしん
割引,わりびき
秘書,ひしょ
固める,かためる
公認,こうにん
水産,すいさん
敗戦,はいせん
武装,ぶそう
除く,のぞく
,アニメ
爪,つめ
文芸,ぶんげい
売れる,うれる
脱出,だっしゅつ
並み,なみ
承知,しょうち
癖,くせ
解消,かいしょう
赤道,せきどう
人質,ひとじち
私鉄,してつ
対決,たいけつ
,ズボン
抑制,よくせい
雷,かみなり
,コップ
近年,きんねん
布,ぬの
闇,やみ
追い込む,おいこむ
欲望,よくぼう
羽,わ
出世,しゅっせ
組み込む,くみこむ
英雄,えいゆう
ドイツ語,ドイツご
迷子,まいご
制約,せいやく
居住,きょじゅう
勘違い,かんちがい
実家,じっか
根,ね
無口,むくち
創造,そうぞう
自覚,じかく
克服,こくふく
正当,せいとう
傍ら,かたわら
職務,しょくむ
,マラソン
,いつまでも
,アフリカ
ご存じ,ごぞんじ
高原,こうげん
情勢,じょうせい
冷凍,れいとう
訳,わけ
並べる,ならべる
決算,けっさん
勝手,かって
収まる,おさまる
回路,かいろ
診察,しんさつ
排除,はいじょ
中東,ちゅうとう
沈む,しずむ
合図,あいず
,すぎ
州,しゅう
器具,きぐ
,みる
加速,かそく
分,ぶん
劣る,おとる
戦前,せんぜん
冒頭,ぼうとう
,なし
,セーター
悲しみ,かなしみ
評論,ひょうろん
時差,じさ
幼い,おさない
善,ぜん
城,しろ
,アジア
頻繁,ひんぱん
究極,きゅうきょく
交差点,こうさてん
失望,しつぼう
爆弾,ばくだん
戦闘,せんとう
疑い,うたがい
,こう
膨大,ぼうだい
衣食住,いしょくじゅう
興奮,こうふん
伴う,ともなう
交わす,かわす
紛争,ふんそう
苦い,にがい
次ぐ,つぐ
死去,しきょ
差し上げる,さしあげる
,そうです
強烈,きょうれつ
小山,こやま
上旬,じょうじゅん
,ピン
近郊,きんこう
他,ほか
着せる,きせる
緩和,かんわ
陽,よう
求める,もとめる
事項,じこう
執筆,しっぴつ
,レンズ
頭痛,ずつう
人権,じんけん
消しゴム,けしゴム
,きつい
軍,ぐん
預かる,あずかる
,たった
決議,けつぎ
,だいきらい
連邦,れんぽう
,わがまま
,ちゃん
配布,はいふ
水着,みずぎ
幅広い,はばひろい
無効,むこう
外れる,はずれる
,あり
受け取る,うけとる
手法,しゅほう
祝う,いわう
鉄,てつ
,おかげ
中毒,ちゅうどく
西洋人,せいようじん
,なす
庁,ちょう
,ベンチ
一昨日,おととい
時速,じそく
進路,しんろ
蓋,ふた
小売,こうり
端,はし
為,ため
間違う,まちがう
五分,ごぶ
繁栄,はんえい
室内,しつない
枚数,まいすう
突破,とっぱ
呼び出す,よびだす
元首,げんしゅ
大通り,おおどおり
中断,ちゅうだん
増す,ます
官庁,かんちょう
制覇,せいは
峰,みね
,ハイキング
警戒,けいかい
誰か,だれか
居間,いま
植える,うえる
摩擦,まさつ
この頃,このごろ
終電,しゅうでん
南アフリカ,みなみアフリカ
告白,こくはく
切り,きり
豆,まめ
育成,いくせい
,くせに
,そうですね
翼,つばさ
号,ごう
,いらっしゃい
生年月日,せいねんがっぴ
通用,つうよう
無数,むすう
散る,ちる
青空,あおぞら
道場,どうじょう
通す,とおす
認可,にんか
名誉,めいよ
偉い,えらい
架空,かくう
記す,しるす
,ジャム
観点,かんてん
分裂,ぶんれつ
建てる,たてる
日帰り,ひがえり
収容,しゅうよう
分割,ぶんかつ
京都,きょうと
一日,いちにち
鐘,かね
健全,けんぜん
億,おく
美容,びよう
運輸,うんゆ
紡績,ぼうせき
預金,よきん
造船,ぞうせん
お礼,おれい
工芸,こうげい
暗殺,あんさつ
仏教,ぶっきょう
好意,こうい
北京,ペキン
両替,りょうがえ
分散,ぶんさん
氷,こおり
名高い,なだかい
市立,しりつ
終点,しゅうてん
兼ねる,かねる
驚く,おどろく
望み,のぞみ
,タレント
一人暮らし,ひとりぐらし
研究室,けんきゅうしつ
給与,きゅうよ
祖先,そせん
夕日,ゆうひ
客席,きゃくせき
四十代,よんじゅうだい
額,がく
上映,じょうえい
仲,なか
,おはよう
見舞い,みまい
幕,まく
使い,つかい
頂点,ちょうてん
,そっくり
長大,ちょうだい
小麦,こむぎ
杉,すぎ
同盟,どうめい
夢中,むちゅう
正規,せいき
外観,がいかん
騒動,そうどう
満点,まんてん
踊る,おどる
高山,こうざん
移行,いこう
不要,ふよう
排気,はいき
継ぐ,つぐ
彼ら,かれら
京阪,けいはん
国防,こくぼう
原点,げんてん
同期,どうき
上位,じょうい
抽選,ちゅうせん
世論,よろん
歳,さい
,けど
上演,じょうえん
固有,こゆう
黒字,くろじ
,マスコミ
趣旨,しゅし
飾り,かざり
走行,そうこう
遠慮,えんりょ
縛る,しばる
試し,ためし
黒板,こくばん
野党,やとう
独占,どくせん
,さっき
正,せい
恐れる,おそれる
仕上げ,しあげ
勝敗,しょうはい
合理,ごうり
水,すい
敵,てき
告げる,つげる
緑色,みどりいろ
食器,しょっき
,うどん
中小,ちゅうしょう
母校,ぼこう
格差,かくさ
余地,よち
刊行,かんこう
脚本,きゃくほん
首脳,しゅのう
沿岸,えんがん
学園,がくえん
法学,ほうがく
開通,かいつう
大衆,たいしゅう
偏見,へんけん
区間,くかん
半径,はんけい
停留所,ていりゅうじょ
着替える,きがえる
表示,ひょうじ
,ぶつかる
七月,しちがつ
操縦,そうじゅう
怪しい,あやしい
,いわば
設ける,もうける
半月,はんつき
表す,あらわす
原爆,げんばく
驚き,おどろき
体質,たいしつ
余計,よけい
病む,やむ
苦しむ,くるしむ
三人,さんにん
,ドレス
木材,もくざい
餌,えさ
記載,きさい
水上,すいじょう
次第に,しだいに
創作,そうさく
,ポイント
絵本,えほん
七十,ななじゅう
相場,そうば
強さ,つよさ
市長,しちょう
出現,しゅつげん
貴族,きぞく
始発,しはつ
電源,でんげん
閉める,しめる
一連,いちれん
転換,てんかん
風船,ふうせん
脂肪,しぼう
外食,がいしょく
短縮,たんしゅく
本土,ほんど
掘る,ほる
勝ち,かち
木綿,もめん
任命,にんめい
曲線,きょくせん
河川,かせん
時点,じてん
織る,おる
大手,おおて
著名,ちょめい
循環,じゅんかん
五月,ごがつ
汚す,よごす
百貨店,ひゃっかてん
果実,かじつ
冷える,ひえる
,イメージ
有能,ゆうのう
占領,せんりょう
衆議院,しゅうぎいん
十六,じゅうろく
中でも,なかでも
出,で
,まっすぐ
一月,いちがつ
お願いします,おねがいします
数値,すうち
同年,どうねん
従う,したがう
懐かしい,なつかしい
園,その
乾かす,かわかす
食欲,しょくよく
,スタンド
,ダム
余暇,よか
保管,ほかん
花嫁,はなよめ
一周,いっしゅう
対談,たいだん
並木,なみき
膨らむ,ふくらむ
様式,ようしき
垂直,すいちょく
車内,しゃない
劇団,げきだん
推測,すいそく
米国,べいこく
振興,しんこう
複合,ふくごう
物,もの
活字,かつじ
井戸,いど
金色,きんいろ
句,く
広大,こうだい
問屋,とんや
必ずしも,かならずしも
復帰,ふっき
背広,せびろ
生長,せいちょう
車輪,しゃりん
着手,ちゃくしゅ
聖書,せいしょ
新築,しんちく
,スウェーデン
尽くす,つくす
飛行,ひこう
愛する,あいする
申し込み,もうしこみ
,くり
下宿,げしゅく
,チェック
開店,かいてん
軌道,きどう
,つばめ
元年,がんねん
灰皿,はいざら
的確,てきかく
為替,かわせ
遠く,とおく
二月,にがつ
形態,けいたい
返済,へんさい
に関する,にかんする
,あちこち
代行,だいこう
召し上がる,めしあがる
超過,ちょうか
重さ,おもさ
目,め
生理,せいり
半日,はんにち
錠,じょう
助教授,じょきょうじゅ
素早い,すばやい
稼ぐ,かせぐ
辞める,やめる
移民,いみん
黄金,おうごん
判事,はんじ
打撃,だげき
跡,あと
公衆,こうしゅう
審査,しんさ
放棄,ほうき
,ゴム
月間,げっかん
気配,けはい
問答,もんどう
完了,かんりょう
取れる,とれる
土産,みやげ
警備,けいび
真っ暗,まっくら
違法,いほう
,おかげで
公務員,こうむいん
西暦,せいれき
年長,ねんちょう
従事,じゅうじ
等しい,ひとしい
届く,とどく
度々,たびたび
鳴く,なく
一段,いちだん
申し込む,もうしこむ
着陸,ちゃくりく
墓地,ぼち
支度,したく
元来,がんらい
浮かぶ,うかぶ
快適,かいてき
誠に,まことに
一本,いっぽん
社名,しゃめい
一帯,いったい
立法,りっぽう
,デモ
当てる,あてる
開設,かいせつ
,サイズ
突っ込む,つっこむ
十二,じゅうに
川上,かわかみ
作物,さくもつ
区画,くかく
新年,しんねん
付録,ふろく
不通,ふつう
関与,かんよ
妨害,ぼうがい
品種,ひんしゅ
未満,みまん
親指,おやゆび
前期,ぜんき
理念,りねん
大名,だいみょう
提携,ていけい
司法,しほう
引き取る,ひきとる
課税,かぜい
絹,きぬ
手順,てじゅん
招く,まねく
簡易,かんい
国王,こくおう
下す,くだす
外人,がいじん
入賞,にゅうしょう
合唱,がっしょう
勘定,かんじょう
入試,にゅうし
年寄り,としより
媒体,ばいたい
閉鎖,へいさ
演習,えんしゅう
野生,やせい
陽気,ようき
我が国,わがくに
運行,うんこう
追跡,ついせき
,コンビニ
,なくなる
,あっ
式,しき
日日,ひにち
足跡,あしあと
同等,どうとう
,か
賃金,ちんぎん
芝生,しばふ
指す,さす
,いただく
法,ほう
皮肉,ひにく
終始,しゅうし
外相,がいしょう
燃やす,もやす
祈る,いのる
統治,とうち
伸びる,のびる
水面,すいめん
倒す,たおす
版,はん
長時間,ちょうじかん
,ワイシャツ
由来,ゆらい
暫定,ざんてい
昇進,しょうしん
,う
印,しるし
貧困,ひんこん
上陸,じょうりく
短大,たんだい
送金,そうきん
,たち
手首,てくび
金利,きんり
銃,じゅう
家計,かけい
解剖,かいぼう
嘘,うそ
金持ち,かねもち
水族館,すいぞくかん
店舗,てんぽ
真珠,しんじゅ
修了,しゅうりょう
譲る,ゆずる
左手,ひだりて
圧縮,あっしゅく
お客様,おきゃくさま
庶民,しょみん
,そば
粋,いき
仲良く,なかよく
発作,ほっさ
励ます,はげます
,グラフ
診療,しんりょう
化石,かせき
上げ,あげ
富,とみ
お大事に,おだいじに
掲示,けいじ
強気,つよき
県立,けんりつ
,りん
出場,しゅつじょう
官僚,かんりょう
扱い,あつかい
辞職,じしょく
電流,でんりゅう
疲労,ひろう
袖,そで
何十,なんじゅう
登校,とうこう
負傷,ふしょう
恩,おん
望ましい,のぞましい
離す,はなす
十五,じゅうご
持ち,もち
,おやつ
視野,しや
笛,ふえ
,サボる
同級生,どうきゅうせい
収支,しゅうし
放置,ほうち
最適,さいてき
,うち
用品,ようひん
経緯,いきさつ
原子,げんし
介護,かいご
貝,かい
噂,うわさ
空間,くうかん
酸化,さんか
国交,こっこう
損失,そんしつ
童話,どうわ
無用,むよう
夕飯,ゆうはん
救援,きゅうえん
週刊,しゅうかん
過剰,かじょう
十三,じゅうさん
当局,とうきょく
発掘,はっくつ
瞳,ひとみ
滝,たき
,スーパー
予選,よせん
論じる,ろんじる
沿い,ぞい
,かも
番,ばん
祝い,いわい
清掃,せいそう
陸上,りくじょう
党,とう
欠陥,けっかん
欲,よく
制御,せいぎょ
再開,さいかい
及ぼす,およぼす
学術,がくじゅつ
回る,まわる
三十,さんじゅう
小型,こがた
抱く,いだく
,だって
三男,さんなん
丘,おか
泡,あわ
技能,ぎのう
和風,わふう
航海,こうかい
賠償,ばいしょう
,など
定価,ていか
誇る,ほこる
死刑,しけい
喧嘩,けんか
縦,たて
幼稚園,ようちえん
養成,ようせい
植木,うえき
可決,かけつ
,では
買収,ばいしゅう
